id,pair_id,synapse_type,latency,psp_amplitude,psp_rise_time,psp_decay_tau,psc_amplitude,psc_rise_time,psc_decay_tau,meta
5437,131084,in,0.00124071316427117,-0.000556208878202124,0.00328622755800505,0.0224579309046291,1.14187481915758e-11,0.00139925952984872,0.00148556944530723,
5659,166065,ex,0.00272907680642823,0.000380258789146943,0.00490113399455619,0.0232955232721275,-3.65019183451113e-12,0.0031875991537756,0.00488459213098934,
5674,166013,ex,0.00143639238919644,0.000846172809748347,,,-2.3261141134762e-11,0.00104443798238626,0.00111704625107361,
5688,165955,in,0.000721416518855896,-0.000156615935247713,0.00493528263983492,0.0699823909076621,,,,
674,46116,in,,,0.00290635003194908,0.0191798956546147,,0.000658568998109408,0.00283972267873182,
5899,180834,in,0.00198589576926677,-0.000171944261277604,0.00974713957052026,0.300124650650553,3.31290032920736e-12,0.00190943605728691,0.00829630440103118,
676,46244,in,,,0.00433404877696557,0.0155864973330561,,0.00218505955008865,0.00190106770317456,
677,46176,in,,,,,,,,
4802,22891,in,,,0.00365096508897285,0.00698307639899847,,0.00106376550044987,0.0028251860007071,
5910,180770,ex,0.00334890860139404,0.000321880502570432,0.00800113269616439,0.0407280625095094,-2.89266369009392e-12,0.0046706656468126,0.00268771705303754,
685,46212,in,,,0.0069624404851188,0.0117691994480553,,0.00200221923151118,0.00613647453253241,
689,47714,ex,,,0.00309365127677428,0.00767934256046368,,0.00132915601357445,0.00352372319926811,
4373,67641,ex,0.00116736268122888,0.000244612509323413,0.00640288585921702,0.0250659889563757,-4.03188851852542e-12,0.00102472520554661,0.00323300344672841,
692,47262,ex,,,0.00423350895807845,0.0442950601251417,,0.00220979158960512,0.00425772593869134,
4840,22853,in,,,0.00511502795459153,0.00521406326433395,,0.00177752276045594,0.00125943392021392,
698,48496,in,,,,,,,,
700,50917,in,,,,,,,,
2601,116507,in,0.00169005814420048,-0.000754352985293815,0.00346873108596607,0.0494113530599879,1.13717742174796e-11,0.00104935667078479,0.00143920297676454,
3994,50748,in,0.00139388723323551,-0.000224231966515173,0.00401257489805566,0.0168128582551032,6.47584673521243e-12,0.00175572143943816,0.00816543154289897,
706,48495,in,,,0.0035643201511674,0.0238812030169984,,0.000671292771154003,0.00210463706184298,
5171,52469,ex,,,0.00463025517591089,0.00634966053610131,,0.00148458818060194,0.00754686728653921,
710,48493,in,,,,,,,,
3337,150402,ex,,,0.00536098564733493,0.0565507021965787,,0.00218184538074,0.00321001727629885,
2960,131940,in,0.00157582582921008,-0.00014751475579216,,,4.65687097404556e-12,0.00111329513292243,0.00281627776959312,
5310,167266,in,,,0.00999576037857061,0.0676780906735209,,0.00329422581751628,0.00610580238160917,
5335,167261,in,,,0.00634313162572854,0.0176224515842454,,0.00374535296908794,0.00870392347291875,
4868,22739,in,0.000900343978444447,-0.00039168890357679,0.00809013873145164,0.310177166773051,4.71958744259537e-12,,,
4854,22764,in,0.00153951154886978,-0.000226760491640517,0.00316222497508856,0.0228975792557174,4.77956071771356e-12,0.00100819444014909,0.00407209828426014,
5923,181057,ex,0.00389663363194699,0.000160915503550638,0.00751191045669831,0.0611367099176617,-5.73820825451591e-12,0.00379167950766061,0.0076239260520031,
4830,22858,in,0.0014491733108862,-0.000233204735669638,0.00567597213660164,0.0104124922395541,4.6238928258092e-25,0.00207203260850643,0.00989040293105396,
4820,22887,in,0.0010552063160139,-0.00235007835764571,0.00336232672333477,0.0173671049825116,6.14715118983537e-11,0.00122986785035863,0.00185887040068428,
5701,154187,in,0.00131428256961062,-0.000364339102562475,0.00887955086385217,0.0451210472141139,3.75070377140906e-12,,,
5105,172669,in,0.00139021630591516,-0.000308871372152794,0.00446904434365354,0.102392686194605,5.2757047415882e-12,0.00147476069029181,0.00383731737561206,
5704,154628,ex,0.00112366879347194,0.000910436914795189,0.00421613373181931,0.0351678858485695,-1.9902484274377e-11,0.00146686214831263,0.00258995593436065,
3306,150544,ex,0.00211233571628686,0.00113856575566306,0.0027066392590279,0.014580094572749,-8.25924978867683e-12,0.00176976634593243,0.00359045460868366,
3320,150473,ex,0.00173045001168718,0.00042089619959142,0.00248868050751068,0.0104831005442189,-7.54152523416381e-12,0.00149379620613464,0.0019678846894388,
5274,167325,ex,0.00126222650440232,0.00243793977971319,0.00269211957138969,0.0159373140437452,-4.6902244384096e-11,0.00120283114471825,0.00441083122369719,
3352,150246,ex,0.00160486660049307,0.00046634434129864,0.00299199959710137,0.024904516237379,-9.95710044909657e-12,0.00188018874983121,0.00317213169508739,
5091,172651,in,0.00145481947131923,-0.000290872861760976,0.00306530123009837,0.0327066876703585,9.55294688333686e-12,0.00100743963688228,0.00208991748001638,
5291,167300,ex,0.00110323896218099,2.61112220270231e-06,0.00276946693608766,0.0287418850517077,-1.22623941720483e-12,0.00072363143698671,0.0015209217100898,
743,50540,in,,,,,,,,
3367,150214,ex,0.00162776037065033,0.000854348103614286,0.00292902579321673,0.0192849650780935,-4.29216665893892e-12,0.00189421528510312,0.00304437724953496,
5355,167452,in,0.00112668384276174,-0.00101686399633586,0.00522320328348254,0.0416413206547809,1.07594715634731e-11,0.00125705203040158,0.00493282248027517,
5366,167441,in,0.000891583479758293,-0.000237290351960701,0.00909613187899569,0.200891544685921,7.42529218938983e-12,0.00195133860087492,0.00576304660906444,
5182,52474,ex,0.00197546429837811,6.26252979311904e-05,0.00523731080007629,0.0100996123767418,-9.9029732138494e-13,0.00446330089860484,0.00522816955342655,
5428,14652,in,,,,,,,,
5645,154558,in,,,0.00408457811906113,0.0114092411552171,,0.00214150867160377,0.00509315718955665,
3697,91973,in,0.000965891940989747,,,,3.28778836725556e-12,0.0023866286193324,0.00465855631246922,
3709,91972,in,0.00124108549942891,-0.000396996590031567,0.00508953543851356,0.0255044488514274,3.42093147237662e-12,0.00116603963841828,0.00340086375259859,
760,50585,in,,,0.00289305139253664,0.00806403040866918,,0.000149122886025079,0.00180794505931131,
762,51449,in,,,,,,,,
5413,14645,ex,0.00171308190259055,0.000612886141245439,0.00154751402196746,0.00541480266696857,-1.89161531095791e-11,0.000885396341527699,0.00156159780124009,
5662,154388,in,0.000999260722779937,-0.000646497447052135,0.00540501707242459,0.488536943714971,1.61763748807631e-11,0.00113413759972771,0.00727717923931765,
5680,154350,in,0.000714814234334868,-0.000121196829321799,,,2.16838510512715e-12,0.000623401514079441,0.0034261209717795,
5693,154330,in,0.00110189391051917,-0.000147604717656643,0.0128555748306759,0.156779306528029,5.76469453843962e-13,0.00479114925487552,0.00220880945480413,
5706,154602,ex,0.00144641815354228,0.000779910122512607,0.00108150421791971,0.00594615905398326,-3.71765191704525e-11,0.000687420085234006,0.00100505405967819,
5707,154595,ex,0.00165681856044591,0.000531168833796027,0.00461638682241995,0.0458668356087295,-2.83058859837509e-12,0.00195964335171029,0.00244303773526387,
6097,190552,ex,0.0021592940702311,1.96075627525551e-05,0.00259795460245633,0.0109766485893432,-8.21062578157497e-13,,,
752,50546,in,0.00100961691999287,-0.00139907366473166,0.00263217603673937,0.0202965212791259,2.00553339445884e-11,0.00105406653821044,0.00197540087132628,
668,45927,ex,0.00123993625797873,3.55941101404149e-05,0.00448529716658003,0.0157491035604617,-2.54096452989442e-12,0.00153908464612097,0.00301390502812552,
673,46214,in,0.00153222744990661,,0.00205327457372754,0.0117802143006349,1.07554657991239e-10,,,
682,46589,ex,0.00137610793817642,0.000837897801705619,0.00676749967058984,0.0473035617914664,-2.07542510461958e-12,0.00203818356676424,0.00349989681483203,
687,47902,in,0.000896125437691466,,0.00551815846441488,0.0126043093936901,1.2830410801995e-12,0.00240135515788828,0.00215577871818041,
688,48169,in,0.00109990418902902,-0.000483600053976708,0.00360632434504511,0.0131089804691767,3.53191522450202e-12,0.001724205016757,0.00201265268670671,
684,47709,ex,0.00127644751077082,,,,-1.80937105723622e-11,0.000966194728272007,0.00159488386296042,
690,48126,in,0.00101548647806698,-0.00125795175250667,0.00301716136335221,0.0188961126669544,1.32817017268243e-11,0.0011644002600656,0.00167543734539471,
694,46258,in,0.00274087877588607,-0.000221030047440456,0.00468711682811199,0.00815158063323634,1.90262077997476e-12,0.0023680389968637,0.0037614542968069,
686,46492,in,0.00178840106817368,-0.000146327521322545,0.00547668416552556,0.0139447007296884,6.76059910862267e-13,0.00208303888785981,0.00447099490904892,
704,46466,in,0.00221379951455869,-0.000533984115775313,,,2.49028061243271e-23,0.00165364584247873,0.0060566099912175,
713,50889,in,0.00149529144891383,-0.000138384219754321,0.00623792358757904,0.052533759041139,2.62907410493315e-12,0.0023843318492681,0.0020284186065636,
722,48492,in,0.00104602905204321,-0.000961395290889266,0.00345914439162253,0.0190719744875514,1.31147912523589e-11,0.00028958804520155,0.00230642171284642,
721,49507,in,0.00151527847809209,-0.000345778210609463,0.00184049906343592,0.0050000000000624,7.9516502536624e-12,,,
725,49493,in,0.000678290144155006,-0.000340687474186035,0.00268566942098602,0.0160193983527537,9.15196879268186e-12,,,
765,50959,in,0.000917870833452878,-0.000172932787893128,0.00379518959262143,0.0360344734491544,3.19650125322223e-12,0.00110836991264612,0.00300833735135161,
2962,132202,in,0.000725234491929313,-0.000590482966071037,0.00451974057287729,0.11900557901971,1.40210007666649e-11,0.00158687573511298,0.00338307950104442,
5429,68506,ex,,,0.00635208478826735,0.0361709363069089,,0.00211913881876379,0.00505689638043501,
3668,91982,ex,0.00215495857521041,7.52909282450768e-05,0.00366011589328359,0.0372068939292035,-4.70212164084508e-14,0.00010908563073944,0.00503458092653426,
3802,58161,in,,,0.00346785901751704,0.00904572301408553,,0.00381996511811997,0.00386752472161275,
3838,58202,in,,,,,,,,
3817,58150,in,0.00142946775040229,-0.000860890450198791,0.00204764865801142,0.0108188766351485,8.12506721442092e-12,,,
3850,58189,in,0.00075374641206743,-0.00040595689536256,0.00265285983533416,0.00833226826660425,1.14963111610562e-11,,,
3873,58169,in,0.000909360230157158,-0.000169548685448093,0.00263150893987347,0.0777348120471863,4.56603244750571e-12,,,
3892,58166,in,0.00109999840894532,-0.000158341056342252,0.00548870516106686,0.0122327867197818,3.03186120540934e-12,0.00114536567989741,0.00121525680959587,
3995,43268,in,,,,,,,,
4010,43266,in,0.00091811411515566,-0.000855881735689127,0.00474627155082217,0.0273995795367206,1.15976282150288e-11,0.00103933516607982,0.00574931371767441,
4014,43196,in,0.000737236345819321,,0.00403816590790683,0.0148611450499084,4.85563643395086e-12,,,
4038,43181,in,0.000857277742553022,-0.00470663593513867,,,7.40535871003823e-11,0.00108499463414668,0.0044298629662251,
4053,43179,ex,0.00294540308400305,0.000172073053100944,,,-2.88938417419028e-12,0.000979337423027534,0.00289885818217055,
4072,43164,ex,0.0010677169517836,0.00133223534241003,0.002439572544943,0.00728013123833637,-1.56669371338561e-11,0.000989590890893141,0.00209950870335085,
5172,52444,ex,0.0019566733427952,0.000441886841163377,0.00240784755054497,0.00934485827249285,-6.71098444219491e-12,0.00136463351829434,0.00500557943961834,
5277,153313,ex,0.0010951545938505,0.00184015852903103,0.00162071878941681,0.009126947197263,-3.85040693281503e-11,0.00120405080844468,0.00244627949470933,
5185,52429,ex,0.00169638979149481,,0.00485839927165287,0.0249301145337368,-8.49840959815086e-12,0.0031620105083478,0.00946583206451256,
5200,52426,ex,0.00173284141130155,,0.00408754338296471,0.0243838463166968,-1.71960203546731e-11,0.00224674264364748,0.00530259662642711,
5220,52410,ex,0.00614534048476956,0.000303567243108415,0.00702236436844263,0.0234241932561732,-2.93150397442322e-12,0.00366322382643976,0.00863673882040215,
5237,52408,ex,0.00521951211714021,7.4420955267656e-05,0.00671402177852642,0.0328735599320685,-1.28613854978943e-12,,,
5061,172502,ex,0.00275991523432798,3.22812556345098e-05,0.00149248265820103,0.0185318885159083,-1.610546638505e-12,0.00129471551826864,0.0151939747993675,
5308,153899,ex,0.00249761488737757,0.000201585804785703,0.00545533505095718,0.02436084366792,-1.69079596182191e-12,0.00917016588674971,0.00194985494461292,
5901,181266,in,0.000966461464156169,,,,5.86101133651324e-12,0.00187624465719085,0.0152059106532658,
5346,153723,ex,0.00224773568090754,0.000144319177759251,0.00487455320698975,0.0224163164080445,-3.480728237433e-12,0.00264558403025375,0.00818227403529111,
4785,67748,ex,0.00120883405946433,0.00163266909529147,0.00556197713155828,0.0286835763623762,-1.28672394234084e-11,0.00152930697380639,0.00297296670796047,
5367,153464,ex,0.00188166470792605,0.000776762452948751,0.00484517301610283,0.0305118141533708,-1.26628213377876e-11,0.00328152954029681,0.00782098927120441,
4374,122031,ex,0.00158662701462874,,,,-1.10136838545945e-12,0.00117979008030349,0.00422605168068005,
5377,153245,ex,0.00241252462371923,7.55672915820125e-05,0.0039968980971293,0.0337989811373294,-8.74539559201502e-13,0.00331476543723131,0.00378898334813344,
5381,153182,ex,0.00135852093666219,0.00210290142277272,0.00452327221048014,0.017047804965408,-5.55331529227838e-11,0.00304808107098731,0.00367521366821541,
5415,68518,in,0.000440790015739386,-0.000316393763897214,0.00524443051187187,0.499999996603055,4.61376728046745e-12,,,
5441,68501,ex,0.00141318793220786,0.000616637755360755,0.00236848657532633,0.00500000000000201,-1.81190912040234e-11,0.00102817870456144,0.00259724903450994,
5458,68492,in,0.000895670794313408,-0.00100386105292844,0.00425128398950683,0.0639407373676873,1.42285116614206e-11,0.00131445876252671,0.00594379098516855,
5646,159769,in,0.00164211518311575,-0.000278755223220054,0.00536744282145425,0.00631472432794074,1.90186055689109e-13,,,
5660,159437,in,0.000732980994193954,-0.0018646929861724,0.00385835640728314,0.0214291209198101,3.20352377345276e-11,,,
5917,180637,ex,0.00154381980803996,0.000598344264767356,0.00330916723680136,0.330192818770056,-2.69944986211233e-11,0.00115834348887437,0.00316809849886943,
6098,189429,in,,,0.0104280703563006,0.121882572894858,,0.00283444346708816,0.00666079298902505,
6103,189427,in,,,,,,,,
6117,189424,in,0.00108627052847181,-0.000302409041532301,0.00505250123776415,0.0217510215764648,1.21866890801156e-11,,,
767,51185,in,,,0.0112542626236013,0.37544740930124,,0.00264517898173193,0.00321736588092259,
769,51867,ex,,,,,,,,
5302,120433,ex,,,0.00360098132324291,0.02070177320783,,0.00129742050103883,0.00126504856066629,
3803,60549,in,0.00128399329398172,-0.000111236675707359,0.00329667550357413,0.0177772818655053,5.69614840965266e-12,,,
774,51890,in,,,0.00924401108553101,0.0811283871975685,,0.00209150011771203,0.00239149732686667,
775,52093,in,,,0.0125033779253324,0.401291530345516,,0.00619213740615848,0.00324765851411282,
777,52247,in,,,0.00874329336875228,0.0370013965500619,,0.00531882893117113,0.00279502709769784,
2774,117284,ex,0.00152940659628605,0.00231143365288818,0.00357273405724828,0.0176855843699008,-2.43131319355802e-11,,,
2764,117213,in,,,,,,,,
5343,120352,in,,,0.008211824447723,0.499999999970298,,0.00272454389452186,0.030796385694212,
789,51961,in,,,0.0104895190932697,0.493613208122285,,0.00123299900413822,0.00386499167492728,
791,52813,ex,,,0.00360182903364183,0.0386167871537964,,0.00137829163479823,0.00265051512031123,
2981,131878,ex,,,,,,,,
793,52986,in,,,0.00458757890551872,0.0338181652763612,,0.00227659498405574,0.00285682822263565,
2998,131933,in,,,0.00984711361135294,0.102346530204746,,0.00259799940384068,0.00644868769801917,
3345,151295,ex,0.00163764488164398,0.00178381829711465,0.00466029701154956,0.0185290833417427,-6.87160621596854e-12,0.00154994964058535,0.00214814035716378,
2963,131871,ex,0.00182005764480698,0.000330246369282792,0.0025437856896892,0.0140340315186469,-1.21385658137529e-12,0.00120170040064305,0.00224845654899389,
3308,151363,ex,0.00307666847865215,0.000415737459563079,0.00820011252859379,0.0203990045302289,-3.08833368868575e-12,0.0033553760738174,0.00170600741122884,
3327,151361,ex,0.00127400142313614,0.000199942321586926,0.00178894692893875,0.0107601356367839,-3.48360303954205e-12,0.000983836574909314,0.000887821290883445,
803,53647,ex,,,0.00560979654258487,0.0465800942620586,,0.00573071920868438,0.0023802820546162,
5173,114188,in,,,0.0109819087562587,0.00712117829605986,,0.00954125903869221,0.0399999997828765,
5096,173413,in,0.00101428830618264,-0.00107085458891053,0.00443362267927934,0.0409484283828326,1.82225834573663e-11,,,
5312,173196,in,0.000580943079033164,-0.000360469004969373,0.00235869014442674,0.0268569359120289,2.08298360520312e-11,0.000810563857346356,0.00216407002463835,
5322,173194,in,0.000681896965358246,-0.0013740718441687,0.00418782000714057,0.102452593500329,3.86293328573102e-11,0.00105005147837009,0.00253621835321605,
821,54270,in,,,0.00579618394753545,0.0394736164996903,,0.00247104687464961,0.00411754118931236,
822,54288,in,,,0.00741891399349219,0.0315850523021756,,0.00153259420306427,0.00284616343186769,
826,54399,ex,,,0.00551948980383836,0.0230225954167503,,0.00217685669513413,0.00187304080890954,
4244,48604,in,0.00112079104538611,-0.000154219287571178,0.00305264687038258,0.0106235798553538,2.6729347806521e-12,,,
828,54903,in,,,0.00646116684358249,0.0378541115639332,,0.00128376403752571,0.00343835318959499,
4253,48602,in,0.00111633424586329,-0.000223219811446508,0.00266419408852774,0.00501455551290828,3.27251031212609e-12,0.00098876849414617,0.00171860832371921,
5280,120447,ex,0.00148238859766974,0.000520590632494573,0.00315046212899184,0.0247204257989576,-1.18148671426386e-11,0.00167517877234224,0.00426708079319278,
831,54749,ex,,,0.00722822030975099,0.0167081623877486,,0.00190091784114944,0.00100690956173404,
5338,173182,in,0.000998011653989731,-0.000473891315238505,0.0032223522902665,0.0727171946734892,1.16821470818435e-11,,,
5202,114181,in,0.0047938465099004,-0.000431927417730335,0.0118486296278812,0.00589820680723387,5.12892963819773e-12,,,
835,53934,in,,,0.0162757406636498,0.142650468675766,,0.00608906972155032,0.00339630158487063,
836,55215,ex,,,0.00320813992283079,0.0282717087482904,,0.000715190569608729,0.00279207540395826,
5325,120402,ex,0.000932327054186145,0.00143357805334761,0.00172757475699906,0.0184153333018152,-2.89106574517336e-11,0.000858977575004238,0.00225171548244697,
5234,114173,in,0.00382526603570225,-0.00109029685988464,0.013476011220898,0.00663748769974752,5.36133278356868e-12,0.00229104940892366,0.00564839786893013,
5359,120348,ex,0.0018844437997055,0.00122936747495618,0.00545149664003192,0.123728888110281,-3.41956850093864e-11,0.00234680214571732,0.00703205253698631,
4276,48601,in,0.00111558527469739,-0.000172432078141401,0.00182068407472729,0.00882656659961817,3.3474999818799e-12,0.0002985902243038,0.00550292411538307,
843,55144,ex,,,0.00278348083309933,0.0128028569800769,,0.00133203386447479,0.00241865530657663,
4378,84819,in,0.00096225106793347,,,,9.84609454741762e-13,0.00347646300767695,0.00191417219412803,
4386,84815,in,0.0014378183601042,-0.000659773048801545,0.00701772573087933,0.00860842447806356,1.60051573259067e-12,0.00258083436229104,0.00921325788187845,
4825,37679,in,0.00151244440891941,-0.000109824293190459,0.00256166120955399,0.0669197254903881,4.34659830461778e-12,0.00101151209830717,0.00130361246627229,
5416,131175,in,0.000775404802432857,-0.00232720513337595,0.00288744058298213,0.0142694843329988,4.65211198405024e-11,,,
6099,187425,ex,0.00185498620066196,4.87754160001583e-05,0.00593315619803073,0.0519902354518075,-1.05744331597423e-14,0.00119051762454986,0.00442097855814918,
852,55380,in,,,0.00596108769065502,0.0855313110088189,,0.00173538267115476,0.00283956838269525,
5445,131171,in,0.00089995853309552,-0.000131641526945458,0.00353944435570141,0.0414382098519212,2.34828529964651e-12,0.0012333892426951,0.00202154673241913,
5649,170821,ex,0.000785034444823113,0.000243659778309822,0.00236006243216891,0.00551462374069473,-5.32223623978584e-12,0.000744090213721289,0.00162616466422646,
855,55114,ex,,,0.00475787873335533,0.0221147552386515,,0.00165958137424196,0.00255215250644683,
4400,84811,in,0.00131107816579707,-0.00122391274525633,0.00461831759940858,0.0108969995484062,9.48718617180459e-12,0.00141687519425638,0.0038197297232815,
780,52704,ex,0.00137144930401933,8.09964206514223e-05,0.00372562306258235,0.00587875464468553,-1.31788090447737e-12,0.00181269979174915,0.00252197406842419,
796,53477,ex,0.00111017292224474,0.000174340077950986,,,-2.82687640934663e-11,0.000575102786240789,0.000864311089030248,
784,52846,ex,0.00132137157685784,0.000405378477441895,0.00447867030333007,0.0277639324862097,-5.32433364212219e-12,0.00159824579715915,0.00253624620205453,
798,52795,ex,0.000788667300743193,6.34145871722674e-05,0.00539491238593056,0.0918863502574968,-1.38370150295264e-12,0.00130072450789483,0.00331002358543385,
813,54030,ex,0.00121604606564949,0.00126631997149467,0.00193875045150351,0.0118699403218326,-1.47960673416947e-11,0.000935621675587161,0.0011911604248929,
817,53965,ex,0.00447409396548941,0.000844539198516169,0.015462642396583,0.497393489415371,-8.50750989231817e-13,0.00700017032116143,0.00370692625260129,
812,53644,ex,0.00133096802762126,0.000117599355615966,0.00283059598450889,0.031104939089012,-5.04032521526461e-12,,,
824,54301,ex,0.00110583141813926,1.4014909706301e-05,0.0026980313568049,0.00885150238048229,-7.09756123147294e-16,0.00124013999400081,0.00270738661871191,
806,53948,in,0.00391685039966334,-0.000757163826464294,0.020130410834283,0.0378251125818876,4.05674918155578e-12,0.0071805101782427,0.00430539084986997,
811,53946,in,0.00372112995583263,-0.000547169732256217,,,3.15993426551369e-12,0.00394504834956358,0.00873390586984609,
823,53941,in,0.00462675963636013,-0.000101885457081052,0.0143787251658427,0.161281019775169,1.32056324288873e-12,,,
833,53939,in,0.00424372809427488,-5.44269474380212e-05,0.011889957505611,0.0496408809299401,1.18206739673063e-12,,,
837,55151,ex,0.00224896669107369,0.000264359208877965,0.00529879898137389,0.0477427183567215,-7.01014401593126e-13,0.00205755106901362,0.00256843983652759,
851,55565,ex,0.00233145864862034,0.000532921669588184,0.00355168261277036,0.0160509339383986,-4.92236617989712e-12,0.00202760487156314,0.00204772908175717,
840,55145,ex,0.00144117667862059,0.000423994168430368,,,-2.72555189475844e-12,0.00146585078492327,0.00210785678999848,
6102,186721,in,0.00163216976210031,-0.000467832875884631,0.00938205420482082,0.093498535496275,,,,
3313,151477,in,,,,,,,,
2964,132231,in,0.00122691316017089,-4.94929014138953e-05,0.00742324703447696,0.0384584626536358,1.9376333815767e-12,,,
4000,45802,ex,0.0012459997270477,4.51291078201545e-05,0.00272615127580652,0.0162229259090241,-4.90538597742272e-12,0.00115107084064885,0.00334844449706662,
4025,45835,in,0.00103004572146308,-0.000288179965382766,0.00610271045842375,0.00883123745269147,2.35085047721211e-11,0.00259099374241672,0.00969928335451736,
4416,68828,in,,,,,,,,
3810,72326,in,,,,,,,,
3842,72295,ex,,,0.00438959488826477,0.00912433638204898,,0.00135741169563991,0.00424069372512291,
3860,72318,in,,,0.00615480345383978,0.0157189946625355,,0.00160275584647267,0.00461692362857203,
3826,72293,ex,0.00104444473805705,0.00042331183242709,0.00171242629293157,0.012321693671714,-7.57826151116119e-12,0.000617052737130466,0.00148018946638817,
3881,72325,in,0.00119773755331079,-0.000228365836689068,0.00490169364849532,0.0171125714105588,3.58077807974164e-12,,,
3884,72327,ex,0.00216988069695887,,,,-5.70262284693355e-12,0.000982910332642378,0.00166213687209178,
4379,68807,in,0.000713819936970401,,0.00245468825622607,0.00691931560585511,2.758132665746e-11,0.00147471053204106,0.00188503790139097,
4394,68814,ex,0.00266645727103083,0.000572376232646099,0.00144891711484847,0.00500000000023543,-2.57602354380544e-11,0.00071730455542287,0.00101721644419756,
4434,68832,in,0.000752569388595463,,,,2.25217712694848e-11,0.000864481715458756,0.00194233747890054,
5193,121653,in,,,,,,,,
5174,121662,ex,0.00282747099028867,,0.00194179717340834,0.00509508237240527,-2.03509963659697e-12,0.00112692053961335,0.00532189623101956,
5191,121612,ex,0.00231505637726044,7.41453051412107e-05,0.00287072068701072,0.0225365895665032,-2.59647565313858e-12,0.00184625528727094,0.00409743568243346,
5100,173436,ex,0.00225361336430239,0.000110554668026923,0.00238307571260407,0.00917706988133389,-3.16467058346965e-12,0.00138614005492634,0.00162554089286289,
4833,42308,in,0.0011806444758431,-6.52512803867903e-05,,,3.61053621709837e-12,0.00144206907618373,0.00176851772496807,
5418,35507,ex,0.000898804204867681,0.000705897708079526,0.00107354886369846,0.00500000000000404,-8.02561084167032e-12,0.000536957646220057,0.0011314461782862,
5654,169961,ex,0.000865858089025076,0.000645358990092686,0.00377879044341999,0.0106190603954999,-1.68296936745186e-11,0.00302403453896256,0.00620345609753174,
4836,41005,in,,,,,,,,
3314,151583,ex,,,,,,,,
3811,62497,ex,,,0.00475236352995033,0.00500000000000003,,0.00299145461053951,0.00308309042539192,
3325,151537,in,,,,,,,,
5178,51326,ex,0.00101166849642324,0.000298944653358969,0.00214901469139167,0.00956804771482657,-2.54841302688042e-12,0.0011523016965367,0.00267229601198081,
3830,62495,ex,,,0.0027214298443692,0.0103096513981527,,0.00107973956981875,0.00159881785527325,
3846,62484,ex,,,0.00310242115773038,0.00967023145748612,,0.00177471104631614,0.00410344789192285,
3820,62496,ex,0.00197474432000533,0.000148798257382731,0.00294550197821003,0.00830835593311806,-3.8764243067531e-12,,,
5196,51351,ex,0.0020938913069157,0.0015978551566632,0.00559666221836567,0.00826378162775019,-2.08746985590446e-11,0.00415156454290301,0.00396997395628529,
5205,51371,ex,0.000942552424797801,0.000750803010143004,0.00386504318408395,0.0156543334751765,-8.47581116235155e-12,0.00167201024279874,0.00351009633206949,
5113,170689,ex,0.00126894749225418,0.000919339657376846,0.00302930656228732,0.0159906433448335,-1.26945480372119e-11,0.00110591623041893,0.000923385145005554,
5103,170585,in,0.000494056670928501,-7.21244483145553e-05,0.00438068417299939,0.0114567852997831,9.96388971914268e-13,,,
882,57110,ex,,,,,,,,
885,57493,in,,,0.00570251916710328,0.0401646484397145,,0.00117862034179607,0.00215082132454763,
888,57698,ex,,,,,,,,
890,57609,in,,,0.00511897512851997,0.0400717243589446,,0.00318071785863617,0.00214286641281408,
4381,71421,ex,0.00175220898729171,0.00029753536850889,0.00435741964234052,0.0108566880951984,-6.74885993099335e-12,0.00146728910361683,0.00374552031994759,
4384,71458,ex,0.0016804551013162,,,,-4.48503079756639e-12,0.00265742805854384,0.00378209649697255,
4404,71467,ex,0.00191512870962181,6.94713954118297e-05,0.00359895539279976,0.0121356454172232,-1.47581297427714e-12,0.00127707935827693,0.00310917808023352,
4417,71472,in,0.00137515622648645,-0.000141508046841576,0.0055428748486758,0.00845167835852078,3.17002260318218e-12,0.00439858460767009,0.00156526074715129,
5421,23897,in,0.00097951852271329,-0.000528806439539873,0.00280228984797019,0.0166665066602302,1.90178051714631e-11,0.000820002680254907,0.00296054676078618,
6104,190069,in,0.00163687649736204,-0.000411917021738688,0.00732893603045784,0.0422871880412127,4.7729630813743e-12,0.00394098384468537,0.0113493777558681,
922,57981,in,,,0.00634523058718913,0.0244528722592847,,0.000100058988322793,0.00496490105632325,
924,58262,in,,,0.00685469203685365,0.0585765521278407,,0.00237481694016733,0.00565482451416468,
932,58220,ex,,,,,,,,
933,58216,ex,,,,,,,,
935,58406,in,,,,,,,,
942,57823,in,,,,,,,,
948,58735,ex,,,,,,,,
954,59010,ex,,,,,,,,
955,58968,ex,,,0.00470287090885565,0.0177789709664641,,0.0015624833933125,0.00219429185325652,
957,59519,in,,,,,,,,
895,57605,in,0.000900057802521674,-0.000141457517291251,0.00664303151435893,0.0412157401784356,3.75553035955283e-12,,,
915,58252,in,0.00101060513433937,,,,2.55515130880092e-12,0.00198967919692996,0.00288338173783096,
903,57743,in,0.0011714496180861,-0.000377861898706735,0.00459595625787352,0.026386333752246,1.12608894191807e-11,,,
905,57591,in,0.000900000369338372,-0.000327214768351444,0.010093930959095,0.0546389103728557,8.59076390161319e-13,,,
906,57742,in,0.000970011325818037,-0.0014123501176711,0.00554088408482123,0.0241062269348239,1.80273762330366e-11,,,
909,57916,in,0.000870798392847028,-0.000233467604581411,0.00512085941723674,0.0380935539309782,3.36171439686579e-12,,,
919,57821,in,0.00073848746083904,-0.000597044583476058,0.00304976084474054,0.0176983114544918,2.56487008867253e-11,,,
